ID,Name,Link,UserName,Type,NumberTrack,Duration,DateCreate,Like,Repost,TrackIds
854,Rap,/klassic-rah/sets/rap,Klassic Rah,None,470,32:03:46,2018-02-11T18:05:42.000Z,2,0,https://soundcloud.com/notoriousbig/big-poppa-explicit;https://soundcloud.com/travisscott-2/antidote-1;https://soundcloud.com/bigsean-1/mula-remix;https://soundcloud.com/meek-mill-dc/monster
855,Rap,/user927302727/sets/rap,user927302727,None,397,47:49,2017-01-16T05:10:05.000Z,2,0,https://soundcloud.com/actionbronson/baby-blue-ft-chance-the-rapper;https://soundcloud.com/theaermusic/one-of-a-kind;https://soundcloud.com/iammxo/chiddy-bang-talking-to-myself;https://soundcloud.com/chiddy-bang/kids-feat-mgmt-1
856,rap,/g6cbxjgunhjw/sets/rap,坂下勝也,None,477,39:03:43,2020-01-04T03:40:39.000Z,0,0,https://soundcloud.com/skyzoomusic/we-are-jamla-feat-big-remo-gq;https://soundcloud.com/markeesteele/memory-bank-feat-rapsody-prod;https://soundcloud.com/closed-sessions/never-give-you-up-one-for-ava;https://soundcloud.com/m-z-fresh-soundpower/14-20-feet-tall-feat-erykah
857,rap,/laxis_life62/sets/rap,laxis_life14,None,430,31:52:11,2015-01-07T23:03:18.000Z,2,0,https://soundcloud.com/tiofficial/ti-about-the-money-ft-young-thug;https://soundcloud.com/youngchopbeatz/lil-durk-party-ft-young-thug;https://soundcloud.com/richtrax/rich-homie-quan-freestyle-ft-young-thug-rich-gang-the-tour-part-1-digitaldrippedcom;https://soundcloud.com/octobersveryown/lil-wayne-believe-me-feat-drake
858,rap,/aj-diaz-rivera/sets/rap,Aj Diaz Rivera,None,492,48:39,2019-07-07T22:20:57.000Z,0,0,https://soundcloud.com/albeeal201/niggas-done-started-something;https://soundcloud.com/dmx-music/niggaz-done-started-something;https://soundcloud.com/albeeal201/03-banned-from-tv;https://soundcloud.com/albeeal201/roll-in-peace-freekodak
859,Rap,/lucasprd/sets/rap,K-mo,R&B,447,59:41,2015-01-02T22:59:18.000Z,3,0,https://soundcloud.com/irichhomiequan/blah-blah-blah-remix-featuring-dej-loaf-fabolous-ty-dolla-ign;https://soundcloud.com/partyomo/partynextdoor-recognize-feat-drake;https://soundcloud.com/moaninmonkeys/dej-loaf-hold-you-down;https://soundcloud.com/ob-obrien/scheminup
860,Rap,/austin-luther-905634316/sets/rap,Austin Luther,None,449,1:06:39,2016-11-21T05:29:47.000Z,0,0,https://soundcloud.com/topdawgent/kendrick-lamar-black-friday;https://soundcloud.com/50_cent/im-the-man-ft-sonny-digital;https://soundcloud.com/proeraradio/suspect-featuring-pro-era-prod;https://soundcloud.com/proeraradio/joey-bada-christ-conscious-prod-by-basquiat-1
861,rap,/william-galloway-6/sets/rap,William Galloway,None,400,33:23:58,2015-07-04T16:06:30.000Z,1,0,https://soundcloud.com/interscope/mgk-ft-2chainz-meek-mill
862,RÄP,/user-112302391/sets/raep,El DeBarge,None,480,33:24:27,2017-09-26T22:07:31.000Z,2,1,https://soundcloud.com/rickyrozaymmg/apple-of-my-eye;https://soundcloud.com/rickyrozaymmg/idols-become-rivals;https://soundcloud.com/rickyrozaymmg/trap-trap-trap;https://soundcloud.com/rickyrozaymmg/dead-presidents
863,rap,/camila-napoli-1/sets/rap,Camila Napoli,Hip Hop,449,36:27:05,2014-12-29T17:36:24.000Z,3,0,https://soundcloud.com/lucas-soares-87/primeiramente-uma-oracao-poetas-na-escuridao-pt-3;https://soundcloud.com/caique-silva-28/ei-mina-tuba-na;https://soundcloud.com/andrade011/haikaiss-sem-grac-a-prod-tuche;https://soundcloud.com/fanconecrew/cacife-clandestino-beija-flor
864,rap,/dcer2uc3pfby/sets/rap,User 1154436,None,529,47:01,2015-10-03T03:44:48.000Z,2,1,https://soundcloud.com/tubainarap/tuba-na-me-ensina-prod-pavel;https://soundcloud.com/tubainarap/tuba-na-um-em-um-milh-o-part;https://soundcloud.com/tubainarap/tuba-na-morangos-prod-gugs;https://soundcloud.com/tubainarap/tuba-na-oque-voce-me-diz-prod
865,rap,/tirso-karel/sets/rap,Tirso Karel,None,471,31:06:37,2015-10-12T19:36:34.000Z,1,0,https://soundcloud.com/lapizmusic/03-somos-hip-hop;https://soundcloud.com/lapizmusic/04-me-haces-falta-feat-la-glo;https://soundcloud.com/lapizmusic/07-con-lo-bolsillos-full;https://soundcloud.com/lapizmusic/09-rip-cirujano-nocturno
866,Rap,/austin-vieldhouse/sets/rap,Austin V,None,453,31:26:52,2015-12-15T16:07:09.000Z,1,0,https://soundcloud.com/brysontiller/bryson-tiller-self-righteous-prod-by-ayo;https://soundcloud.com/brysontiller/bryson-tiller-just-another-interlude-prod-by-j-louis;https://soundcloud.com/brysontiller/bryson-tiller-ease-feat-wuntayk-timmy-prod-by-syk-sense;https://soundcloud.com/brysontiller/dont-worry-molly-freestyle
867,Rap,/user-461059201/sets/rap,User 461059201,None,503,32:29:01,2017-04-02T02:22:21.000Z,2,1,https://soundcloud.com/tee-grizzley/second-day-out;https://soundcloud.com/theweeknd/reminder-1;https://soundcloud.com/travisscott-2/wonderful-ftthe-weeknd;https://soundcloud.com/theweeknd/the-weeknd-king-of-the-fall
868,Rap,/zeth-mohr-849522502/sets/rap-1,Zeth,None,488,33:13:20,2020-09-01T10:16:51.000Z,1,0,https://soundcloud.com/lilpump/lil-pump-gucci-gang-prod-bighead-gnealz;https://soundcloud.com/lilpump/too-much-ice-ft-quavo;https://soundcloud.com/lilpump/fasho-fasho-ft-offset;https://soundcloud.com/lilpump/be-like-me-ft-lil-wayne
869,Rap,/chipsahoymcoy/sets/rap,ChipsAhoyMcoy,None,453,32:45:14,2017-04-10T03:00:06.000Z,3,3,https://soundcloud.com/lil-dicky/professional-rapper-feat-snoop;https://soundcloud.com/outkast-music/ms-jackson;https://soundcloud.com/watchthethrone/ni-as-in-paris;https://soundcloud.com/kendrick-lamar-music/king-kunta-1
870,Rap,/sam-rowe-20/sets/rap,Sam Rowe,None,399,47:55,2016-09-30T03:35:46.000Z,1,0,https://soundcloud.com/walefolarin/4-girls-on-drugs-prod-by-no;https://soundcloud.com/twaynemusic/nasty-freestyle-t-wayne;https://soundcloud.com/wizkhalifa/wiz-khalifa-x-ty-dolla-sign-post-up;https://soundcloud.com/strangemusicinc-official/tech-n9ne-hood-go-crazy-ft-2-chainz-bob
871,Rap,/jayce-mcpherson/sets/rap,Jayce McPherson,None,475,53:01,2017-03-08T06:20:38.000Z,5,1,https://soundcloud.com/kinggoldchains/chiraq-to-la;https://soundcloud.com/saintpitre/think-fog;https://soundcloud.com/russ/pull-the-trigger-prod-russ;https://soundcloud.com/saintpitre/true-in-the-game
872,rap,/jose-herrera-36863526/sets/rap,Jose Herrera,None,490,32:51:30,2016-09-06T06:54:54.000Z,1,0,https://soundcloud.com/wizkhalifa/more-and-more;https://soundcloud.com/boofmusicofficial/2pac-only-god-can-judge-me;https://soundcloud.com/snoopdogg/kush-ups-main;https://soundcloud.com/wizkhalifa/no-permission
873,rap,/shannon-gow-906289816/sets/rap,Shannon Gow,None,419,30:00:27,2016-01-08T05:20:50.000Z,1,0,https://soundcloud.com/travisscott-2/wonderful-ftthe-weeknd;https://soundcloud.com/kanyewest/facts-explicit;https://soundcloud.com/postmalone/trynafuckmeover;https://soundcloud.com/topdawgent/kendrick-lamar-black-friday
874,Rap,/maddiefry5/sets/rap,MadFry,Hip-hop & Rap,462,51:36,2017-04-27T06:45:10.000Z,5,1,https://soundcloud.com/smoovetheartist/get-sum-97;https://soundcloud.com/tmgenterprise/chulo-no-flight-zone;https://soundcloud.com/dru08/huey-pop-lock-and-drop-it;https://soundcloud.com/rcz-1/fried-rice-g-eazy
875,Rap,/blkswag/sets/rap,BLK$wag,Hip Hop,483,31:06:30,2014-08-17T16:18:15.000Z,8,1,https://soundcloud.com/strangemusicinc-official/tech-n9ne-fragile-feat;https://soundcloud.com/topdawgent/sza-feat-kendrick-lamar;https://soundcloud.com/50_cent/50-cent-we-up-ft-kendrick;https://soundcloud.com/topdawgent/kendrick-lamar-westside-right
876,rap,/user-609240063/sets/rap,Warrick,None,488,32:11:55,2019-12-07T02:26:22.000Z,1,0,https://soundcloud.com/lil-baby-4pf/woah;https://soundcloud.com/lil-baby-4pf/baby;https://soundcloud.com/lil-baby-4pf/back-on;https://soundcloud.com/mustardofficial/ballin-feat-roddy-ricch
877,Rap,/user-165498510/sets/rap,TRUU,None,449,29:11:05,2016-03-22T07:27:12.000Z,2,0,https://soundcloud.com/changeprism/jalal-salaam-as-above-so-below-feat-ricky-reasonz-x-prod-by-grimm-doza-x-ricky-reasonz;https://soundcloud.com/uknowymunich/uky-radio-vol-2-the-ancient-consciousness-of-good-spirit-by-shungu;https://soundcloud.com/jcmynt/dj-spinna-underground-forever;https://soundcloud.com/inneroceanrecords/fuck-tomorrow-prod-noah-rime
878,rap,/axel-richard-1/sets/rap,Axel Richard 1,None,428,51:48,2018-10-03T15:18:05.000Z,0,0,https://soundcloud.com/sofiane-official/lundi;https://soundcloud.com/sofiane-official/toka;https://soundcloud.com/lacrim-official/track-7;https://soundcloud.com/alonzo-official/bagarre
879,rap,/arianna-sherer-437079995/sets/rap,Arianna Sherer,None,456,41:57:20,2016-08-11T20:01:21.000Z,2,0,https://soundcloud.com/harlem_fetty/fetty-wap-wake-up;https://soundcloud.com/spinninrecords/alvaro-lil-jon-jetfire-vegas-preview;https://soundcloud.com/tiofficial/ti-about-the-money-ft-young-thug;https://soundcloud.com/lilfrostiee/im-so-dope
880,Rap,/carolyn-mckinney-477571197/sets/rap,Carolyn Burks,None,76,45:32,2019-06-12T00:22:23.000Z,0,0,https://soundcloud.com/phor-1/chi-town-prod-by-lehday;https://soundcloud.com/pardi/backin-it-up-feat-cardi-b;https://soundcloud.com/iamcardib/i-like-it;https://soundcloud.com/iamcardib/be-careful-1
881,Rap,/masterwobblez/sets/rap,MastrWobblez,None,410,47:31,2014-07-16T08:15:54.000Z,6,1,https://soundcloud.com/goshfatherjinco/dimitri-vegas-like-mike-diplo-fatboy-slim-eparrei-goshfather-jinco-remix;https://soundcloud.com/playmerecords/tisoki-low-vip-mixfree-download;https://soundcloud.com/downlink/excision-downlink-mark-the-beast-go-low;https://soundcloud.com/firepowerrecs/1-antiserum-mayhem-karate
882,rap,/mariska-langlois/sets/rap,Mariska Langlois,None,400,29:39:01,2015-07-18T17:35:46.000Z,1,0,https://soundcloud.com/theaxes/princess-sarah-javance-uncover-zara-larsson-cover
883,RAP,/1o1ojdfbqzb9/sets/rap,강서진,None,399,26:22:37,2018-08-05T17:16:18.000Z,3,2,https://soundcloud.com/vismajorcompany/nuckle-flow;https://soundcloud.com/nucksal/just-do-it;https://soundcloud.com/user661816330/rhymonic-storm;https://soundcloud.com/chaboombox/chaboom-featringo-jay
884,Rap,/miles-mcgee/sets/rap,Miles McGee,None,431,30:59:08,2015-07-17T06:54:40.000Z,2,0,https://soundcloud.com/amix-231/godemis-of-ces-cru-wavy;https://soundcloud.com/lookieitsaniee/tech-n9ne-so-dope-feat;https://soundcloud.com/strangemusicinc-official/tech-n9ne-fragile-feat;https://soundcloud.com/strangemusicinc-official/tech-n9ne-speedom-wwc2-ft-eminem-krizz-kaliko
885,Rap,/fabrice-helmling/sets/rap,Fabrice Helmling,None,413,32:45:55,2014-01-21T00:05:03.000Z,0,0,https://soundcloud.com/alligatoah/alligatoah-namen-machen;https://soundcloud.com/german-hip-hop/summer-cem-doowayst;https://soundcloud.com/fvnzh/bonez-mc-gzuz-maxwell-lx-mayday-mayday;https://soundcloud.com/desertbeatz/kontra-k-panzerglas
886,Rap,/faireenough/sets/rap,Fair[e]nough,Hip-hop & Rap,431,26:39:25,2015-05-19T13:44:38.000Z,6,0,https://soundcloud.com/proeraradio/a-la-sole-ft-domo-genesis-where-im-from-prod-by-jordan-granados;https://soundcloud.com/ofwgkta-official/chum;https://soundcloud.com/topdawgent/10-illuminate;https://soundcloud.com/wmstrecs/killer-mike-big-beast-feat-bun
887,rap,/james-hindery/sets/rap,Makiwa Mzungu,Hip Hop,499,31:53:24,2015-12-11T12:34:46.000Z,3,1,https://soundcloud.com/lakimisalive/westsidebankhead;https://soundcloud.com/massappealrecs/pimp-c-pay-day-feat-juicy-j;https://soundcloud.com/ch7my/asap-rocky-wavybone-ft-juicy-j-ugk-alla;https://soundcloud.com/qniform/blunts-in-the-hyundai
888,rap,/eli-francic/sets/rap,Eli Francic,None,501,58:01,2016-09-29T20:04:41.000Z,3,0,https://soundcloud.com/wizkhalifa/shit-starters-prod-by-tm88;https://soundcloud.com/wizkhalifa/no-worries-ft-chevy-woods-prod-by-sonny-digital;https://soundcloud.com/wizkhalifa/left-ft-yo-gotti-prod-by-sonny-digital;https://soundcloud.com/wizkhalifa/gangster-101-ft-king-los-prod-by-sonny-digital
889,rap,/user56223490/sets/rap,user56223490,None,378,31:16:10,2015-01-27T05:09:34.000Z,1,0,https://soundcloud.com/ofwgkta-official/chum;https://soundcloud.com/fuckyeahdopetrackz/earl-sweatshirt-dat-ass;https://soundcloud.com/ofwgkta-official/earl;https://soundcloud.com/osmanak/tyler-the-creator-tron-cat
890,Best of Deep House (Vol. 02),/digitalstreams/sets/deephousehits,Westcoast Radio (EDM),Dance & EDM,40,1:07:12,2017-07-01T19:01:12.000Z,"183,342","9,879",https://soundcloud.com/solomun/lana-del-rey-west-coast;https://soundcloud.com/destructoamf/shine-on-1;https://soundcloud.com/officialdigitalrecords/chicagofreestyle;https://soundcloud.com/davidguetta/if-you-really-love-me-how-1
891,Edm,/courtney-mccann/sets/edm,Courtney Mccann,None,468,1:50:02,2016-06-23T19:27:06.000Z,"2,332",222,https://soundcloud.com/dackjaniels/trees;https://soundcloud.com/dackjaniels/40oz-bounce-vip;https://soundcloud.com/crankdatmusic/trapqueen;https://soundcloud.com/victorniglio/animals-twerk
892,Best of House Music (Vol. 01),/digitalstreams/sets/ilovehouse,Westcoast Radio (EDM),Dance & EDM,40,1:14:27,2015-02-22T06:00:57.000Z,"89,819","5,228",https://soundcloud.com/dukedumont/slow-dance-for-club-play-only-part-3;https://soundcloud.com/destructoamf/shine-on-1;https://soundcloud.com/hotsince-82/green-velvet-bigger;https://soundcloud.com/officialdigitalrecords/returnofthemackremix
893,Best Chill Trap,/digitalstreams/sets/chilltrap,Westcoast Radio (EDM),Dance & EDM,35,1:00:30,2017-08-25T22:58:57.000Z,"92,706","6,212",https://soundcloud.com/maddecent/london-future-djemba-djemba;https://soundcloud.com/biggiebabylon/all-in;https://soundcloud.com/rlgrime/stay-for-it;https://soundcloud.com/hucci/alife
894,Best of Saxxy House (2021),/digitalstreams/sets/saxxyhouse,Westcoast Radio (EDM),chill,37,1:11:32,2015-10-25T21:40:24.000Z,"77,189","4,209",https://soundcloud.com/noraenpure/nora-en-pure-diving-with-whales-daniel-portman-radio-mix;https://soundcloud.com/officialdigitalrecords/sunsetdrive;https://soundcloud.com/rufusdusol/until-the-sun-needs-to-rise;https://soundcloud.com/soavedusk/carousel
895,T-4 Techno,/digitalstreams/sets/techno,Westcoast Radio (EDM),Dance & EDM,37,3:43:04,2017-07-28T18:00:05.000Z,"76,787","3,472",https://soundcloud.com/i_oofficial/low;https://soundcloud.com/anakim/anakim-virtual-faith-original;https://soundcloud.com/yotto/one-blood-extended-mix;https://soundcloud.com/officialdigitalrecords/mojave
896,Best Progessive House (All-Time),/digitalstreams/sets/top20,Westcoast Radio (EDM),Dance & EDM,50,3:48:33,2019-08-30T03:48:27.000Z,"47,896","1,862",https://soundcloud.com/tiesto/in-my-mind-axwell-mix-ivan;https://soundcloud.com/aviciiofficial/levels-original-version;https://soundcloud.com/officialdigitalrecords/habibi;https://soundcloud.com/steveaoki/kid-cudi-pursuit-of-happiness
897,Best of Tech House (2021),/digitalstreams/sets/newmusic,Westcoast Radio (EDM),Party,40,47:01,2016-01-26T00:22:23.000Z,"55,118","2,684",https://soundcloud.com/bibi-87/michael-bibi-dance-to-the-devil-original-mix;https://soundcloud.com/officialdigitalrecords/thefrenchies;https://soundcloud.com/antiupmusic/anti-up-pizza;https://soundcloud.com/alisonwonderland/alison-wonderland-valentino
898,edm,/cris-ayala-1/sets/edm-1,cris !!!??? 😝😛😜,Electronic,476,37:49,2018-11-06T20:56:19.000Z,98,9,https://soundcloud.com/benixmusic/clean-bandit-baby-benix-remix-feat-marina-luis-fonsi;https://soundcloud.com/hardstyle_music/brennan-heart-one-master-blade;https://soundcloud.com/marshmellomusic/friends;https://soundcloud.com/marshmellomusic/friends-r3hab-remix
899,EDM,/felix-flores-31/sets/edm,Felix,None,499,89:57:57,2021-09-04T23:27:46.000Z,8,0,https://soundcloud.com/stripess/be-mine-3;https://soundcloud.com/flowsessions/flow-sessions-065;https://soundcloud.com/vibingdeeptunes/noa-klay-ft-miya-effortless;https://soundcloud.com/dazsta/dazsta-i-see-you-original-mix
900,edm,/rebecca-darlin/sets/edm,Rebecca DarLin,None,982,51:47,2017-01-31T18:24:47.000Z,216,17,https://soundcloud.com/bonniexclydeofficial/whereithurts;https://soundcloud.com/bonniexclydeofficial/rise-above-original-mix-3;https://soundcloud.com/bonniexclydeofficial/why-do-i-original-mix-2;https://soundcloud.com/bonniexclydeofficial/the-ride-original-mix
901,EDM,/bieledm/sets/edm,Gabriel Santos,None,792,58:24,2014-12-29T18:38:42.000Z,185,41,https://soundcloud.com/juliancalor/julian-calor-imperial-original-mix-free-download;https://soundcloud.com/r3hab/r3hab-kshmr-karate;https://soundcloud.com/calvinharris/summer-r3hab-ummet-ozcan-remix;https://soundcloud.com/alesso/heroes
902,EDM,/jake-schulte-625676490/sets/edm-1,Jake Schulte,None,500,54:08,2021-10-30T02:04:15.000Z,0,0,https://soundcloud.com/cashcash/cash-cash-take-me-home-radio;https://soundcloud.com/zedd/beautiful-now;https://soundcloud.com/calvinharris/feel-so-close-radio-edit;https://soundcloud.com/wearegalantis/you-1
903,EDM,/de_woods/sets/house,De_Woods,None,763,127:55:42,2013-08-19T09:27:09.000Z,103,6,https://soundcloud.com/djcarnageofficial/hardwell-spaceman-carnage;https://soundcloud.com/djcarnageofficial/carnage-tony-junior-michael;https://soundcloud.com/djcarnageofficial/zatox-nikkita-poltergeist;https://soundcloud.com/djcarnageofficial/carnage-killagraham-mr-lover-1
904,EDM,/ing-774029554/sets/edm,ひろき ing,Electronic,467,41:49:03,2016-11-06T18:21:50.000Z,64,6,https://soundcloud.com/thefatrat/thefatrat-monody-feat-laura-brehm-1;https://soundcloud.com/elysianrecords/t-mass-unknown-trapped-in-fourths-feat-mona-moua;https://soundcloud.com/whoskid/steve-james-renaissance-kid-remix;https://soundcloud.com/mrsuicidesheep/morten-beautiful-heartbeat-feat-frida-sundemo-deorro-remix
905,EDM ??,/user-597797232/sets/edm,Moira 🌺,Dance & EDM,452,53:28:46,2016-02-19T17:31:22.000Z,51,5,https://soundcloud.com/flume/disclosure-you-me-flume-remix;https://soundcloud.com/bonobo/flashlight;https://soundcloud.com/bonobo/cirrus;https://soundcloud.com/bonobo/antenna
906,EDM,/user884526172/sets/edm,user884526172,None,579,1:52:40,2015-07-31T22:42:16.000Z,93,13,https://soundcloud.com/majorlazer/major-lazer-dj-snake-lean-on-feat-mo;https://soundcloud.com/deorro/deorro-hustlin;https://soundcloud.com/r3hab/calvin-harris-example-well;https://soundcloud.com/zedsdead/zeds-dead-2015-diplo-and-friends-mix
907,EDM,/first-name-last-name-11/sets/edm,Neil Franklin,Electronic,475,54:55,2015-11-25T19:34:15.000Z,44,46,https://soundcloud.com/whethan/xe3;https://soundcloud.com/your-edms-collection/tim-legend-waiting-on-you;https://soundcloud.com/unborn/tomsize-simeon-jump;https://soundcloud.com/zaxxofficial/zilla
908,Edm,/nadesyana/sets/edm,nadesyana,None,418,56:00,2015-02-04T11:53:17.000Z,44,4,https://soundcloud.com/hardwell/hardwell-eclipse-download-united-we-are;https://soundcloud.com/hardwell/i-am-hardwell-north-american-tour-mix;https://soundcloud.com/revealed-recordings/hardwell-presents-revealed-vol-5-download;https://soundcloud.com/hardwell/hardwell-feat-mr-probz-birds-fly-out-now
909,EDM,/slght/sets/edm,slight.,Electronic,709,1:03:36,2013-08-22T04:45:08.000Z,39,4,https://soundcloud.com/pegboardnerds/pegboard-nerds-tristam-razor-1;https://soundcloud.com/killthenoise/thumbs-up-for-rock-n-roll-with;https://soundcloud.com/monstercat/vicetone-feat-collin-3;https://soundcloud.com/helicoptershowdown/helicopter-showdown-hacker
910,EDM,/mncarlisle/sets/edm-1,mncarlisle,None,735,49:58:29,2016-05-17T16:03:43.000Z,24,30,https://soundcloud.com/pegatomusic/kaskade-disarm-you-ft-ilsey-pegato-remix;https://soundcloud.com/chrislake/calvin-harris-disciples-how-deep-is-your-love-chris-lake-remix;https://soundcloud.com/martinsolveig/martin-solveig-1-feat-sam-white-radio-edit;https://soundcloud.com/slanderofficial/jack-u-take-u-there-remix
911,EDM,/noel-newby-1/sets/edm,Noel Newby,Electronic,496,48:14:58,2020-09-04T21:27:54.000Z,1,0,https://soundcloud.com/knifepartyinc/knife-party-edm-death-machine;https://soundcloud.com/auxlondon/aux-radio-volume-019-2016-new-year-new-vibes;https://soundcloud.com/yoemase/atb-flash-x-yoe-mase-remix;https://soundcloud.com/nxny/robbie-rivera-nxny-i-can-feel-it-armadajuicy-music
912,EDM,/mrfrandisimo/sets/edm,FrandisimoMusic,None,572,12:45:38,2015-05-26T22:59:44.000Z,12,5,https://soundcloud.com/hysteriarecords/carl-tricks-quack;https://soundcloud.com/thomasjackmusic/thomas-jack-presents-robin-schulz-tropical-house-vol7;https://soundcloud.com/thomasjackmusic/thomas-jack-presents-tropical-house-vol6-with-kygo;https://soundcloud.com/thomasjackmusic/thomas-jack-presents-tropical-house-vol5-1
913,EDM,/insanity6ix/sets/edm,Insanity 6ix,None,447,49:15,2021-09-19T03:53:55.000Z,2,0,https://soundcloud.com/wenzdaymusic/habitremix;https://soundcloud.com/jvstsayyes/pushit;https://soundcloud.com/thegalaxylovesu/turn-day-turn-night;https://soundcloud.com/spinninrecords/borgore-sikdope-unicorn-zombie
914,EDM,/ehfaz-tarafdar/sets/edm,Subaru,None,497,31:49:39,2021-10-05T21:28:23.000Z,0,0,https://soundcloud.com/dj-nate/toe2;https://soundcloud.com/xtrullor/xtrullor-terran-era;https://soundcloud.com/mrsuicidesheep/sex-whales-fraxo-eternal-way;https://soundcloud.com/veorra/change
915,EDM,/emerson-thorn/sets/edm,Emerson Thorn,None,430,2:25:10,2014-12-13T00:00:34.000Z,19,3,https://soundcloud.com/oligee/sketches-1-ballad;https://soundcloud.com/ontheriserepost/thimlife-marque-aurel-believe;https://soundcloud.com/ontheriserepost/tom-enzy-are-you-ready;https://soundcloud.com/ontheriserepost/nick-blasian-colossus
916,EDM,/legendary-884225814/sets/edm,Micha,None,231,13:03:09,2021-10-29T14:52:45.000Z,0,0,https://soundcloud.com/oliverheldens/last-all-night-koala-feat-4;https://soundcloud.com/vigilandofficial/ufo;https://soundcloud.com/deorro/five-more-hours-deorro-x-chris;https://soundcloud.com/fareastmovementofficial/like-a-g6
917,EDM,/user-525729666/sets/edm,Django6399,None,459,113:55:40,2015-10-19T08:17:59.000Z,16,6,https://soundcloud.com/skrillex/the-game-el-chapo;https://soundcloud.com/skrillex/skrillex-jauz-squad-out-feat-fatman-scoop;https://soundcloud.com/skrillex/ragga-twins-bad-man-skrillex-remix;https://soundcloud.com/skrillex/dirty-vibe-dj-snake-aazar-remix
918,EDM,/ijamcrazy/sets/edm,iJamCrazy,None,451,51:56:58,2014-07-18T23:17:40.000Z,13,1,https://soundcloud.com/bassnectar/bassnectar-immersive-music-1;https://soundcloud.com/bardiofficial/borgeous-dzeko-torres-tutankhamun-bardi-bootleg;https://soundcloud.com/troyboi/jack-u-take-u-there-troyboi-remix;https://soundcloud.com/zedsdead/zeds-dead-ultra-2015
919,Edm,/chanelamber/sets/edm,Oṃ maṇi padme hūṃ,None,708,88:44:23,2017-02-15T01:42:38.000Z,11,1,https://soundcloud.com/ghastly/nghtmre-x-slander-warning-ghastly-remix;https://soundcloud.com/blake-snyder-9/boys-in-da-q;https://soundcloud.com/kingrnsom/mia;https://soundcloud.com/kayzo-music/kill-it
920,Edm,/vincent-dubois-16/sets/edm,Vincent Dubois,None,627,1:03:56,2016-03-16T02:21:27.000Z,12,2,https://soundcloud.com/djcarnageofficial/hardwell-spaceman-carnage;https://soundcloud.com/galaxy-2-1/love-sosa-trap-remix-at;https://soundcloud.com/spinninrecords/martin-garrix-animals-victor;https://soundcloud.com/adventureclub/temper-trap-love-lost-adventure-club-dubstep-remix
921,EDM,/user-209954573/sets/edm,User 209954573,None,456,57:35,2016-10-23T07:55:26.000Z,9,1,https://soundcloud.com/jack-beats/cold-dubs-for-clubs-vol-3;https://soundcloud.com/dirtydutchmusic/chuckie-childsplay-insane;https://soundcloud.com/nashtyd/star-wars-the-imperial-march-edm-dance-remix;https://soundcloud.com/thechainsmokers/young-hearts-the-chainsmokers
922,edm,/daffa-s-81822227/sets/edm-1,Daffa S,None,446,57:48,2018-06-04T15:40:48.000Z,1,0,https://soundcloud.com/user-60671627/malumup-g-u-c-c-i-original-mix;https://soundcloud.com/dimmakrecords/garmiani-bomb-a-drop;https://soundcloud.com/wsoundsfunk/mc-fioti-bum-bum-tam-tam;https://soundcloud.com/spinninrecords/showtek-noisecontrollers-tiesto
923,EDM,/user-296912649/sets/edm,T1,None,153,27:02,2021-10-27T11:09:16.000Z,0,0,https://soundcloud.com/iamannemarie/2002-1;https://soundcloud.com/marshmellomusic/herewithme;https://soundcloud.com/yuan-jin-2/cash-cash-all-my-love;https://soundcloud.com/cleanbandit/symphony-feat-zara-larsson
924,edm,/brittany-schramm-1/sets/edm,Brittany Schramm,None,472,44:28:41,2016-12-13T07:11:03.000Z,119,12,https://soundcloud.com/besomorph/besomorph-x-adele-skyfall;https://soundcloud.com/diplo/mo-final-song-jauz-x-diplo-remix;https://soundcloud.com/neikedmusic/neiked-sexual-mastereditmainwav;https://soundcloud.com/jaxjones/you-dont-know-me
925,EDM,/tinle23/sets/edm,Tin,Electronic,545,58:38:39,2014-04-27T01:32:10.000Z,75,3,https://soundcloud.com/thechainsmokers/adventure-club-wonder-the-chainsmokers-remix;https://soundcloud.com/adventureclub/temper-trap-love-lost-adventure-club-dubstep-remix;https://soundcloud.com/krewella/adventure-club-ft-krewella-1;https://soundcloud.com/adventureclub/gold
926,EDM,/tillyoudrop/sets/edm,Till You Drop,Dance & EDM,478,44:55,2019-06-18T20:42:04.000Z,19,3,https://soundcloud.com/tillyoudrop/come-back-home;https://soundcloud.com/tillyoudrop/islands-in-the-sky;https://soundcloud.com/biganddirtyrecords/cinco-cinco-break-the-code;https://soundcloud.com/spinninrecords/ryan-riback-kinder-eyes-feat-ryann-steve-andreas-alex-sargo-remix-out-now
927,EDM,/riku-sugimoto-1/sets/edm,Riku Sugimoto,None,551,8:33:17,2015-07-30T05:17:24.000Z,17,1,https://soundcloud.com/excaliberx/r3hab-feat-eva-simons-unstoppable-will-sparks-remix;https://soundcloud.com/nickyromero/nicky-romero-ultra-music-1;https://soundcloud.com/nervomusic/nervo-nicky-romero-like-home;https://soundcloud.com/vicetone/fedde-le-grand-nicky-romero
928,EDM,/zspon/sets/edm,HouseTechnoTrance,Electronic,420,262:33:21,2015-01-21T16:30:23.000Z,15,4,https://soundcloud.com/makj/deorro-vs-makj-ready-original-mix;https://soundcloud.com/spinninrecords/mightyfools-garuda-original-mix;https://soundcloud.com/dirtydutchmusic/dirty-audio-chiefin-dirty-dutch-radio-preview-ddm084;https://soundcloud.com/kaskade/kaskade-swanky-tunes-feat
